Server,Component Type,Component Name,Description,en-US
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.171.St_Caption,
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.172.St_Caption,
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.173.St_Caption,
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.174.St_Caption,
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.175.St_Caption,
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.176.St_Caption,
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.177.St_Caption,
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.178.St_Caption,
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.179.St_Caption,
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.18.St_Caption,/*N:1 {::[P01]_21A2:I1.Data[0].2} NOFILL DP:0*/   _21A2:I1.Data[0].2  IO-Link2
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.180.St_Caption,
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.181.St_Caption,
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.182.St_Caption,
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.183.St_Caption,
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.184.St_Caption,
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.185.St_Caption,
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.186.St_Caption,
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.187.St_Caption,
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.188.St_Caption,
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.189.St_Caption,
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.19.St_Caption,/*N:1 {::[P01]_21A2:I1.Data[0].3} NOFILL DP:0*/   _21A2:I1.Data[0].3  IO-Link3
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.190.St_Caption,
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.191.St_Caption,
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.192.St_Caption,
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.193.St_Caption,
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.194.St_Caption,
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.195.St_Caption,
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.196.St_Caption,
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.197.St_Caption,
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.198.St_Caption,
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.199.St_Caption,
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.2.St_Caption,/*N:1 {::[P01]Local:2:I.Data.2} NOFILL DP:0*/   Local:2:I.Data.2  I2/2
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.20.St_Caption,/*N:1 {::[P01]_21A2:I1.Data[0].4} NOFILL DP:0*/   _21A2:I1.Data[0].4  IO-Link4
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.200.St_Caption,
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.201.St_Caption,
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.202.St_Caption,
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.203.St_Caption,
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.204.St_Caption,
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.205.St_Caption,
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.206.St_Caption,
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.207.St_Caption,
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.208.St_Caption,
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.209.St_Caption,
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.21.St_Caption,/*N:1 {::[P01]_21A2:I1.Data[0].5} NOFILL DP:0*/   _21A2:I1.Data[0].5  IO-Link5
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.210.St_Caption,
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.211.St_Caption,
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.212.St_Caption,
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.213.St_Caption,
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.214.St_Caption,
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.215.St_Caption,
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.216.St_Caption,
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.217.St_Caption,
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.218.St_Caption,
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.219.St_Caption,
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.22.St_Caption,/*N:1 {::[P01]_21A2:I1.Data[0].6} NOFILL DP:0*/   _21A2:I1.Data[0].6  IO-Link6
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.220.St_Caption,
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.221.St_Caption,
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.222.St_Caption,
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.223.St_Caption,
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.224.St_Caption,
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.225.St_Caption,
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.226.St_Caption,
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.227.St_Caption,
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.228.St_Caption,
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.229.St_Caption,
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.23.St_Caption,/*N:1 {::[P01]_21A2:I1.Data[0].7} NOFILL DP:0*/   _21A2:I1.Data[0].7  IO-Link7
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.230.St_Caption,
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.231.St_Caption,
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.232.St_Caption,
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.233.St_Caption,
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.234.St_Caption,
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.235.St_Caption,
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.236.St_Caption,
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.237.St_Caption,
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.238.St_Caption,
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.239.St_Caption,
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.24.St_Caption,/*N:1 {::[P01]_22A2:I.Data[1].0} NOFILL DP:0*/   _22A2:I.Data[1].0  I/0
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.240.St_Caption,
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.241.St_Caption,
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.242.St_Caption,
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.243.St_Caption,
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.244.St_Caption,
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.245.St_Caption,
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.246.St_Caption,
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.247.St_Caption,
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.248.St_Caption,
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.249.St_Caption,
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.25.St_Caption,/*N:1 {::[P01]_22A2:I.Data[1].1} NOFILL DP:0*/   _22A2:I.Data[1].1  I/1
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.250.St_Caption,
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.251.St_Caption,
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.252.St_Caption,
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.253.St_Caption,
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.254.St_Caption,
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.26.St_Caption,/*N:1 {::[P01]_22A2:I.Data[1].2} NOFILL DP:0*/   _22A2:I.Data[1].2  I/2
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.27.St_Caption,/*N:1 {::[P01]_22A2:I.Data[1].3} NOFILL DP:0*/   _22A2:I.Data[1].3  I/3
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.28.St_Caption,/*N:1 {::[P01]_22A2:I.Data[2].0} NOFILL DP:0*/   _22A2:I.Data[2].0  I/4
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.29.St_Caption,/*N:1 {::[P01]_22A2:I.Data[2].1} NOFILL DP:0*/   _22A2:I.Data[2].1  I/5
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.3.St_Caption,/*N:1 {::[P01]Local:2:I.Data.3} NOFILL DP:0*/   Local:2:I.Data.3  I2/3
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.30.St_Caption,/*N:1 {::[P01]_22A2:I.Data[2].2} NOFILL DP:0*/   _22A2:I.Data[2].2  I/6
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.31.St_Caption,/*N:1 {::[P01]_22A2:I.Data[2].3} NOFILL DP:0*/   _22A2:I.Data[2].3  I/7
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.32.St_Caption,/*N:1 {::[P01]_22A2:I.Data[3].0} NOFILL DP:0*/   _22A2:I.Data[3].0  I/8
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.33.St_Caption,/*N:1 {::[P01]_22A2:I.Data[3].1} NOFILL DP:0*/   _22A2:I.Data[3].1  I/9
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.34.St_Caption,/*N:1 {::[P01]_22A2:I.Data[3].2} NOFILL DP:0*/   _22A2:I.Data[3].2  I/10
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.35.St_Caption,/*N:1 {::[P01]_22A2:I.Data[3].3} NOFILL DP:0*/   _22A2:I.Data[3].3  I/11
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.36.St_Caption,/*N:1 {::[P01]_22A2:I.Data[4].0} NOFILL DP:0*/   _22A2:I.Data[4].0  I/12
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.37.St_Caption,/*N:1 {::[P01]_22A2:I.Data[4].1} NOFILL DP:0*/   _22A2:I.Data[4].1  I/13
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.38.St_Caption,/*N:1 {::[P01]_22A2:I.Data[4].2} NOFILL DP:0*/   _22A2:I.Data[4].2  I/14
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.39.St_Caption,/*N:1 {::[P01]_22A2:I.Data[4].3} NOFILL DP:0*/   _22A2:I.Data[4].3  I/15
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.4.St_Caption,/*N:1 {::[P01]Local:2:I.Data.4} NOFILL DP:0*/   Local:2:I.Data.4  I2/4
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.40.St_Caption,/*N:1 {::[P01]_22A2:I.Data[5].0} NOFILL DP:0*/   _22A2:I.Data[5].0  I/16
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.41.St_Caption,/*N:1 {::[P01]_22A2:I.Data[5].1} NOFILL DP:0*/   _22A2:I.Data[5].1  I/17
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.42.St_Caption,/*N:1 {::[P01]_22A2:I.Data[5].2} NOFILL DP:0*/   _22A2:I.Data[5].2  I/18
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.43.St_Caption,/*N:1 {::[P01]_22A2:I.Data[5].3} NOFILL DP:0*/   _22A2:I.Data[5].3  I/19
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.44.St_Caption,/*N:1 {::[P01]_22A2:I.Data[6].0} NOFILL DP:0*/   _22A2:I.Data[6].0  I/20
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.45.St_Caption,/*N:1 {::[P01]_22A2:I.Data[6].1} NOFILL DP:0*/   _22A2:I.Data[6].1  I/21
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.46.St_Caption,/*N:1 {::[P01]_22A2:I.Data[6].2} NOFILL DP:0*/   _22A2:I.Data[6].2  I/22
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.47.St_Caption,/*N:1 {::[P01]_22A2:I.Data[6].3} NOFILL DP:0*/   _22A2:I.Data[6].3  I/23
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.48.St_Caption,/*N:1 {::[P01]_22A2:I.Data[7].0} NOFILL DP:0*/   _22A2:I.Data[7].0  I/24
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.49.St_Caption,/*N:1 {::[P01]_22A2:I.Data[7].1} NOFILL DP:0*/   _22A2:I.Data[7].1  I/25
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.5.St_Caption,/*N:1 {::[P01]Local:2:I.Data.5} NOFILL DP:0*/   Local:2:I.Data.5  I2/5
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.50.St_Caption,/*N:1 {::[P01]_22A2:I.Data[7].2} NOFILL DP:0*/   _22A2:I.Data[7].2  I/26
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.51.St_Caption,/*N:1 {::[P01]_22A2:I.Data[7].3} NOFILL DP:0*/   _22A2:I.Data[7].3  I/27
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.52.St_Caption,/*N:1 {::[P01]_22A2:I.Data[8].0} NOFILL DP:0*/   _22A2:I.Data[8].0  I/28
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.53.St_Caption,/*N:1 {::[P01]_22A2:I.Data[8].1} NOFILL DP:0*/   _22A2:I.Data[8].1  I/29
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.54.St_Caption,/*N:1 {::[P01]_22A2:I.Data[8].2} NOFILL DP:0*/   _22A2:I.Data[8].2  I/30
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.55.St_Caption,/*N:1 {::[P01]_22A2:I.Data[8].3} NOFILL DP:0*/   _22A2:I.Data[8].3  I/31
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.56.St_Caption,/*N:1 {::[P01]_22A2:I.Data[9].0} NOFILL DP:0*/   _22A2:I.Data[9].0  I/32
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.57.St_Caption,/*N:1 {::[P01]_22A2:I.Data[9].1} NOFILL DP:0*/   _22A2:I.Data[9].1  I/33
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.58.St_Caption,/*N:1 {::[P01]_22A2:I.Data[9].2} NOFILL DP:0*/   _22A2:I.Data[9].2  I/34
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.59.St_Caption,/*N:1 {::[P01]_22A2:I.Data[9].3} NOFILL DP:0*/   _22A2:I.Data[9].3  I/35
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.6.St_Caption,/*N:1 {::[P01]Local:2:I.Data.6} NOFILL DP:0*/   Local:2:I.Data.6  I2/6
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.60.St_Caption,/*N:1 {::[P01]_22A2:I.Data[10].0} NOFILL DP:0*/   _22A2:I.Data[10].0  I/36
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.61.St_Caption,/*N:1 {::[P01]_22A2:I.Data[10].1} NOFILL DP:0*/   _22A2:I.Data[10].1  I/37
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.62.St_Caption,/*N:1 {::[P01]_22A2:I.Data[10].2} NOFILL DP:0*/   _22A2:I.Data[10].2  I/38
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.63.St_Caption,/*N:1 {::[P01]_22A2:I.Data[10].3} NOFILL DP:0*/   _22A2:I.Data[10].3  I/39
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.64.St_Caption,/*N:1 {::[P01]_22A2:I.Data[11].0} NOFILL DP:0*/   _22A2:I.Data[11].0  I/40
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.65.St_Caption,/*N:1 {::[P01]_22A2:I.Data[11].1} NOFILL DP:0*/   _22A2:I.Data[11].1  I/41
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.66.St_Caption,/*N:1 {::[P01]_22A2:I.Data[11].2} NOFILL DP:0*/   _22A2:I.Data[11].2  I/42
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.67.St_Caption,/*N:1 {::[P01]_22A2:I.Data[11].3} NOFILL DP:0*/   _22A2:I.Data[11].3  I/43
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.68.St_Caption,/*N:1 {::[P01]_22A2:I.Data[12].0} NOFILL DP:0*/   _22A2:I.Data[12].0  I/44
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.69.St_Caption,/*N:1 {::[P01]_22A2:I.Data[12].1} NOFILL DP:0*/   _22A2:I.Data[12].1  I/45
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.7.St_Caption,/*N:1 {::[P01]Local:2:I.Data.7} NOFILL DP:0*/   Local:2:I.Data.7  I2/7
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.70.St_Caption,/*N:1 {::[P01]_22A2:I.Data[12].2} NOFILL DP:0*/   _22A2:I.Data[12].2  I/46
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.71.St_Caption,/*N:1 {::[P01]_22A2:I.Data[12].3} NOFILL DP:0*/   _22A2:I.Data[12].3  I/47
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.72.St_Caption,/*N:1 {::[P01]_22A2:I.Data[13].0} NOFILL DP:0*/   _22A2:I.Data[13].0  I/48
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.73.St_Caption,/*N:1 {::[P01]_22A2:I.Data[13].1} NOFILL DP:0*/   _22A2:I.Data[13].1  I/49
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.74.St_Caption,/*N:1 {::[P01]_22A2:I.Data[13].2} NOFILL DP:0*/   _22A2:I.Data[13].2  I/50
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.75.St_Caption,/*N:1 {::[P01]_22A2:I.Data[13].3} NOFILL DP:0*/   _22A2:I.Data[13].3  I/51
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.76.St_Caption,/*N:1 {::[P01]_22A2:I.Data[14].0} NOFILL DP:0*/   _22A2:I.Data[14].0  I/52
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.77.St_Caption,/*N:1 {::[P01]_22A2:I.Data[14].1} NOFILL DP:0*/   _22A2:I.Data[14].1  I/53
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.78.St_Caption,/*N:1 {::[P01]_22A2:I.Data[14].2} NOFILL DP:0*/   _22A2:I.Data[14].2  I/54
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.79.St_Caption,/*N:1 {::[P01]_22A2:I.Data[14].3} NOFILL DP:0*/   _22A2:I.Data[14].3  I/55
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.8.St_Caption,/*N:1 {::[P01]Local:2:I.Data.8} NOFILL DP:0*/   Local:2:I.Data.8  I2/8
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.80.St_Caption,/*N:1 {::[P01]_22A2:I.Data[15].0} NOFILL DP:0*/   _22A2:I.Data[15].0  I/56
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.81.St_Caption,/*N:1 {::[P01]_22A2:I.Data[15].1} NOFILL DP:0*/   _22A2:I.Data[15].1  I/57
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.82.St_Caption,/*N:1 {::[P01]_22A2:I.Data[15].2} NOFILL DP:0*/   _22A2:I.Data[15].2  I/58
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.83.St_Caption,/*N:1 {::[P01]_22A2:I.Data[15].3} NOFILL DP:0*/   _22A2:I.Data[15].3  I/59
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.84.St_Caption,/*N:1 {::[P01]_22A2:I.Data[16].0} NOFILL DP:0*/   _22A2:I.Data[16].0  I/60
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.85.St_Caption,/*N:1 {::[P01]_22A2:I.Data[16].1} NOFILL DP:0*/   _22A2:I.Data[16].1  I/61
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.86.St_Caption,/*N:1 {::[P01]_22A2:I.Data[16].2} NOFILL DP:0*/   _22A2:I.Data[16].2  I/62
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.87.St_Caption,/*N:1 {::[P01]_22A2:I.Data[16].3} NOFILL DP:0*/   _22A2:I.Data[16].3  I/63
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.88.St_Caption,/*N:1 {::[P01]_22A2:I.Data[17].0} NOFILL DP:0*/   _22A2:I.Data[17].0  I/64
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.89.St_Caption,/*N:1 {::[P01]_22A2:I.Data[17].1} NOFILL DP:0*/   _22A2:I.Data[17].1  I/65
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.9.St_Caption,/*N:1 {::[P01]Local:2:I.Data.9} NOFILL DP:0*/   Local:2:I.Data.9  I2/9
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.90.St_Caption,/*N:1 {::[P01]_22A2:I.Data[17].2} NOFILL DP:0*/   _22A2:I.Data[17].2  I/66
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.91.St_Caption,/*N:1 {::[P01]_22A2:I.Data[17].3} NOFILL DP:0*/   _22A2:I.Data[17].3  I/67
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.92.St_Caption,/*N:1 {::[P01]_22A2:I.Data[18].0} NOFILL DP:0*/   _22A2:I.Data[18].0  I/68
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.93.St_Caption,/*N:1 {::[P01]_22A2:I.Data[18].1} NOFILL DP:0*/   _22A2:I.Data[18].1  I/69
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.94.St_Caption,/*N:1 {::[P01]_22A2:I.Data[18].2} NOFILL DP:0*/   _22A2:I.Data[18].2  I/70
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.95.St_Caption,/*N:1 {::[P01]_22A2:I.Data[18].3} NOFILL DP:0*/   _22A2:I.Data[18].3  I/71
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.96.St_Caption,/*N:1 {::[P01]_22A2:I.Data[19].0} NOFILL DP:0*/   _22A2:I.Data[19].0  I/72
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.97.St_Caption,/*N:1 {::[P01]_22A2:I.Data[19].1} NOFILL DP:0*/   _22A2:I.Data[19].1  I/73
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.98.St_Caption,/*N:1 {::[P01]_22A2:I.Data[19].2} NOFILL DP:0*/   _22A2:I.Data[19].2  I/74
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector1.99.St_Caption,/*N:1 {::[P01]_22A2:I.Data[19].3} NOFILL DP:0*/   _22A2:I.Data[19].3  I/75
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector2.0.St_Caption,/*N:1 {::[P01]Local:3:O.Data.0} NOFILL DP:0*/   Local:3:O.Data.0  O3/0
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector2.1.St_Caption,/*N:1 {::[P01]Local:3:O.Data.1} NOFILL DP:0*/   Local:3:O.Data.1  O3/1
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector2.10.St_Caption,/*N:1 {::[P01]Local:3:O.Data.10} NOFILL DP:0*/   Local:3:O.Data.10  O3/10
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector2.100.St_Caption,/*N:1 {::[P01]_22A5:20:O.0} NOFILL DP:0*/   _22A5:20:O.0  O/84
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector2.101.St_Caption,/*N:1 {::[P01]_22A5:20:O.1} NOFILL DP:0*/   _22A5:20:O.1  O/85
/H01_515036_10:H01_515036_10,Graphic Display,M916_IO,ControlListSelector2.102.St_Caption,/*N:1 {::[P01]_22A5:20:O.2} NOFILL DP:0*/   _22A5:20:O.2  O/86
